"sample_id","model","lambda_rule","fold","validation_year","term","coefficient","lambda"
"S0_primary","pooled_lasso_state_interactions","1se",5,2022,"coc_housing_cost_burdened_households_pct",2.07361090401762,1.00791796650894
"S0_primary","pooled_lasso_state_interactions","1se",5,2022,"coc_international_migration_rate_per_1000",-1.46842702171504,1.00791796650894
"S0_primary","pooled_lasso_state_interactions","1se",5,2022,"coc_real_gdp_quantity_index:FL",-1.26804405889707,1.00791796650894
"S0_primary","pooled_lasso_state_interactions","1se",5,2022,"coc_annual_hpi_change_pct",-1.20753888748041,1.00791796650894
"S0_primary","pooled_lasso_state_interactions","1se",5,2022,"coc_housing_units_per_1000_residents",1.19426087604431,1.00791796650894
"S0_primary","pooled_lasso_state_interactions","1se",5,2022,"coc_hic_temporary_beds_per_10k:FL",-0.534692094049907,1.00791796650894
"S0_primary","pooled_lasso_state_interactions","1se",5,2022,"coc_population_growth_rate_pct",-0.475922054861937,1.00791796650894
"S0_primary","pooled_lasso_state_interactions","1se",5,2022,"control_time_index",-0.306128363364896,1.00791796650894
"S0_primary","pooled_lasso_state_interactions","1se",5,2022,"coc_contains_split_county_flag:FL",-0.239025668546117,1.00791796650894
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"(Intercept)",38.1396873715617,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_hic_psh_beds_per_10k",9.56415503202542,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"control_state_florida",-8.7761181527622,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_hic_temporary_beds_per_10k",6.71609389808702,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_log_estimated_population",-6.24553100955664,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_population_density_per_sq_mile",-2.45216490581079,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_housing_cost_burdened_households_pct",1.36697723843294,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_international_migration_rate_per_1000",-1.3356765934571,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_housing_units_per_1000_residents",1.21961988259499,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_population_growth_rate_pct",-1.2045487240812,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_annual_hpi_change_pct",-0.92667170645951,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_hic_temporary_beds_per_10k:FL",-0.900874830561349,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_real_gdp_quantity_index:FL",-0.7809271707279,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"control_time_index",-0.36642983602092,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"coc_contains_split_county_flag:FL",-0.139266816993696,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"state_anticamping_strictness",-0.114252997927858,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",6,2023,"state_rental_vacancy_rate:FL",0.0463936757943172,1.03606678450337
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"(Intercept)",37.9258939389674,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"control_state_florida",-12.4262949361849,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"coc_hic_psh_beds_per_10k",8.94842311416033,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"coc_hic_temporary_beds_per_10k",8.31355558469502,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"coc_log_estimated_population",-5.99192095919293,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"coc_population_density_per_sq_mile",-2.52921421444181,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"coc_hic_temporary_beds_per_10k:FL",-2.29767225610782,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"state_rental_vacancy_rate:FL",1.70182935177525,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"coc_housing_units_per_1000_residents",1.27040825101018,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"coc_population_growth_rate_pct",-1.06986202671447,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"coc_housing_cost_burdened_households_pct",1.01756408528755,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"coc_annual_hpi_change_pct",-0.467823207953489,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"coc_homeownership_rate_pct:FL",0.37910839347809,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"coc_international_migration_rate_per_1000",-0.325329584665233,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",7,2024,"control_time_index",-0.196026193771517,0.958940054795599
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"(Intercept)",38.7995064291965,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"control_state_florida",-13.5690363720359,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_hic_temporary_beds_per_10k",9.0293003570006,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_hic_psh_beds_per_10k",8.09519052421857,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_log_estimated_population",-5.55511794875032,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_hic_temporary_beds_per_10k:FL",-2.27693737397921,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_population_density_per_sq_mile",-1.91353168380178,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"state_rental_vacancy_rate:FL",1.63554835613629,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_housing_units_per_1000_residents",1.0112946076933,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_population_growth_rate_pct",-0.819670768201534,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_annual_hpi_change_pct",-0.63067882311233,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_housing_cost_burdened_households_pct",0.323758195103371,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"control_time_index",-0.195219507446244,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_death_rate_per_1000",0.165625419502043,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_group_quarters_per_1000_residents",0.118066159132914,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_real_median_household_income_2025_usd",-0.107195796295616,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","1se",8,2025,"coc_permits_value_per_1000_housing_units_2025_usd",-0.0857339000924135,0.979679421210654
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"(Intercept)",37.9045901249196,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_hic_psh_beds_per_10k",15.6356509450077,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_log_estimated_population",-7.62100627701281,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_housing_cost_burdened_households_pct",7.23662319564641,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_hic_temporary_beds_per_10k",7.13630547229956,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_population_density_per_sq_mile",-5.37461410416301,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_hic_temporary_beds_per_10k:FL",-4.92370796603184,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_permits_value_per_1000_housing_units_2025_usd:FL",3.3513105726174,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_high_school_graduate_pct:FL",-3.27861534440647,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_log_estimated_population:FL",-3.25620312036081,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_unemployment_rate_pct",-2.97783372349519,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_homeownership_rate_pct:FL",2.92960991416353,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"control_state_florida",2.75476916121465,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_income_inequality_ratio",-2.71080750037659,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_real_gdp_quantity_index",2.47453673890776,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_population_growth_rate_pct",-2.37149081281227,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"control_time_index",-2.10603690480547,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_international_migration_rate_per_1000",-1.82946523522672,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_annual_hpi_change_pct:FL",-1.71855392770541,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_housing_cost_burdened_households_pct:FL",-1.55594116888361,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_group_quarters_per_1000_residents:FL",-1.53496394527709,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_real_gdp_quantity_index:FL",-1.36845805358468,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_international_migration_rate_per_1000:FL",-1.2332191087877,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_income_inequality_ratio:FL",-0.81635536042296,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_homeownership_rate_pct",-0.404648116633754,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_contains_split_county_flag:FL",-0.302076895190971,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_group_quarters_per_1000_residents",0.258920459653413,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",1,2017,"coc_annual_hpi_change_pct",-0.10727311845026,0.554742419761636
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"(Intercept)",36.0106878253351,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_hic_psh_beds_per_10k",16.3780610335256,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_log_estimated_population",-7.8804366060471,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_housing_cost_burdened_households_pct",7.30391001354129,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_hic_temporary_beds_per_10k",6.73816794601172,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_population_density_per_sq_mile",-6.59735658039837,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_hic_temporary_beds_per_10k:FL",-3.83772091660223,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_homeownership_rate_pct:FL",3.78788830944705,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_real_gdp_quantity_index",2.74672919933784,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_housing_cost_burdened_households_pct:FL",-2.54976951306274,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_permits_value_per_1000_housing_units_2025_usd:FL",2.33423070322328,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_income_inequality_ratio",-2.01396609391537,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_population_growth_rate_pct",-1.92173733177837,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_annual_hpi_change_pct:FL",-1.74885997655568,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_log_estimated_population:FL",-1.64663971951272,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_high_school_graduate_pct:FL",-1.54793905106469,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_real_gdp_quantity_index:FL",-1.47007693851612,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"control_time_index",-1.29866270264188,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_unemployment_rate_pct",-1.25162715400685,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_international_migration_rate_per_1000:FL",-1.12402406724639,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_group_quarters_per_1000_residents:FL",-0.932770612159145,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_international_migration_rate_per_1000",-0.745761533626163,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_income_inequality_ratio:FL",-0.675819637602979,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_contains_split_county_flag:FL",-0.635765526211067,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"control_state_florida",-0.30243294933438,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_annual_hpi_change_pct",-0.228896770954407,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",2,2018,"coc_poverty_child_pct",-0.179100318798197,0.546257330090195
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"(Intercept)",33.4655403892228,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_hic_psh_beds_per_10k",16.0298726124597,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_log_estimated_population",-8.15856401534656,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_housing_cost_burdened_households_pct",6.96299684767904,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_population_density_per_sq_mile",-6.91429236326856,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_hic_temporary_beds_per_10k",6.46240465455141,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_hic_temporary_beds_per_10k:FL",-2.66192365504273,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_housing_cost_burdened_households_pct:FL",-2.59859370309012,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_annual_hpi_change_pct:FL",-2.2739509895362,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_real_gdp_quantity_index",2.23848693910147,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_homeownership_rate_pct:FL",2.14205691200565,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_population_growth_rate_pct",-1.7298521246949,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_group_quarters_per_1000_residents:FL",-1.65518160984559,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_log_estimated_population:FL",-1.43900970850807,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_permits_value_per_1000_housing_units_2025_usd:FL",1.43201908193184,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_income_inequality_ratio",-1.37983965452726,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_high_school_graduate_pct:FL",-1.3069174914416,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_real_gdp_quantity_index:FL",-1.26986136260441,0.505320238102894
"S0_primary","pooled_lasso_state_interactions","min",3,2019,"coc_international_migration_rate_per_1000:FL",-1.23330112281138,0.505320238102894
