year,coc_number,coc_name,count_type,total_homeless,sheltered_homeless,unsheltered_homeless,homeless_individuals,homeless_people_in_families,chronically_homeless_individuals,homeless_veterans,homeless_unaccompanied_youth_under_25
2023,FL-506,Tallahassee/Leon County CoC,Sheltered and Unsheltered Count,801.0,532.0,269.0,631.0,170.0,169.0,92.0,44.0
2023,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Sheltered and Unsheltered Count,2258.0,1671.0,587.0,1465.0,793.0,418.0,189.0,89.0
2023,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Sheltered and Unsheltered Count,1006.0,308.0,698.0,907.0,99.0,113.0,164.0,50.0
2023,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Sheltered and Unsheltered Count,925.0,185.0,740.0,640.0,285.0,202.0,70.0,28.0
2023,FL-510,"Jacksonville-Duval, Clay Counties CoC",Sheltered and Unsheltered Count,1247.0,851.0,396.0,971.0,276.0,62.0,84.0,104.0
2023,FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",Sheltered and Unsheltered Count,1180.0,438.0,742.0,1040.0,140.0,232.0,134.0,38.0
2023,FL-512,St. Johns County CoC,Sheltered and Unsheltered Count,435.0,152.0,283.0,360.0,75.0,133.0,28.0,15.0
2023,FL-513,"Palm Bay, Melbourne/Brevard County CoC",Sheltered and Unsheltered Count,1052.0,387.0,665.0,842.0,210.0,212.0,187.0,53.0
2023,FL-514,Ocala/Marion County CoC,Sheltered and Unsheltered Count,454.0,234.0,220.0,338.0,116.0,84.0,53.0,18.0
2023,FL-515,"Panama City/Bay, Jackson Counties CoC",Sheltered and Unsheltered Count,517.0,123.0,394.0,426.0,91.0,74.0,55.0,36.0
2023,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered and Unsheltered Count,1016.0,120.0,896.0,507.0,509.0,51.0,62.0,36.0
2023,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered and Unsheltered Count,494.0,96.0,398.0,334.0,160.0,34.0,31.0,24.0
2023,FL-519,Pasco County CoC,Sheltered and Unsheltered Count,680.0,259.0,421.0,545.0,135.0,136.0,58.0,17.0
2023,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Sheltered and Unsheltered Count,649.0,323.0,326.0,471.0,178.0,43.0,38.0,24.0
2023,FL-600,Miami-Dade County CoC,Sheltered and Unsheltered Count,3657.0,2599.0,1058.0,2438.0,1219.0,881.0,111.0,116.0
2023,FL-601,Ft Lauderdale/Broward County CoC,Sheltered and Unsheltered Count,2487.0,863.0,1624.0,2071.0,416.0,604.0,128.0,87.0
2023,FL-602,Punta Gorda/Charlotte County CoC,Sheltered and Unsheltered Count,427.0,193.0,234.0,330.0,97.0,0.0,66.0,9.0
2023,FL-603,"Ft Myers, Cape Coral/Lee County CoC",Sheltered and Unsheltered Count,862.0,264.0,598.0,683.0,179.0,189.0,67.0,31.0
2023,FL-604,Monroe County CoC,Sheltered and Unsheltered Count,493.0,283.0,210.0,456.0,37.0,48.0,46.0,11.0
2023,FL-605,West Palm Beach/Palm Beach County CoC,Sheltered and Unsheltered Count,1855.0,686.0,1169.0,1457.0,398.0,237.0,139.0,95.0
2023,FL-606,Naples/Collier County CoC,Sheltered and Unsheltered Count,703.0,462.0,241.0,441.0,262.0,261.0,48.0,24.0
2024,CA-500,San Jose/Santa Clara City & County CoC,Sheltered-Only Count,10394.0,2993.0,7401.0,9019.0,1375.0,3710.0,450.0,772.0
2024,CA-501,San Francisco CoC,Sheltered and Unsheltered Count,8323.0,3969.0,4354.0,7220.0,1103.0,2899.0,587.0,1118.0
2024,CA-502,"Oakland, Berkeley/Alameda County CoC",Sheltered and Unsheltered Count,9450.0,3107.0,6343.0,8751.0,699.0,3629.0,524.0,397.0
2024,CA-503,Sacramento City & County CoC,Sheltered and Unsheltered Count,6615.0,2671.0,3944.0,5535.0,1080.0,1341.0,318.0,360.0
2024,CA-504,"Santa Rosa, Petaluma/Sonoma County CoC",Sheltered and Unsheltered Count,2522.0,945.0,1577.0,2324.0,198.0,579.0,162.0,151.0
2024,CA-505,Richmond/Contra Costa County CoC,Sheltered and Unsheltered Count,2843.0,884.0,1959.0,2515.0,328.0,1545.0,146.0,155.0
2024,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,3057.0,678.0,2379.0,2622.0,435.0,967.0,167.0,257.0
2024,CA-507,Marin County CoC,Sheltered and Unsheltered Count,1090.0,302.0,788.0,886.0,204.0,167.0,44.0,108.0
2024,CA-508,Watsonville/Santa Cruz City & County CoC,Sheltered and Unsheltered Count,1850.0,365.0,1485.0,1679.0,171.0,674.0,72.0,194.0
2024,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,774.0,222.0,552.0,682.0,92.0,133.0,19.0,54.0
2024,CA-510,"Turlock, Modesto/Stanislaus County CoC",Sheltered and Unsheltered Count,2052.0,1072.0,980.0,1787.0,265.0,541.0,79.0,89.0
2024,CA-511,Stockton/San Joaquin County CoC,Sheltered and Unsheltered Count,4732.0,1263.0,3469.0,4278.0,454.0,1038.0,249.0,305.0
2024,CA-512,Daly/San Mateo County CoC,Sheltered and Unsheltered Count,2130.0,985.0,1145.0,1567.0,563.0,632.0,42.0,71.0
2024,CA-513,"Visalia/Kings, Tulare Counties CoC",Sheltered and Unsheltered Count,1672.0,331.0,1341.0,1440.0,232.0,458.0,82.0,83.0
2024,CA-514,Fresno City & County/Madera County CoC,Sheltered-Only Count,4305.0,1547.0,2758.0,3858.0,447.0,1653.0,212.0,163.0
2024,CA-515,Rocklin/Roseville/Placer County CoC,Sheltered and Unsheltered Count,702.0,336.0,366.0,587.0,115.0,249.0,45.0,29.0
2024,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Sheltered-Only Count,2404.0,970.0,1434.0,2029.0,375.0,731.0,144.0,137.0
2024,CA-517,Napa City & County CoC,Sheltered and Unsheltered Count,414.0,211.0,203.0,369.0,45.0,198.0,16.0,11.0
2024,CA-518,Vallejo/Solano County CoC,Sheltered and Unsheltered Count,1725.0,289.0,1436.0,1653.0,72.0,485.0,86.0,63.0
2024,CA-519,"Chico, Paradise/Butte County CoC",Sheltered-Only Count,1381.0,801.0,580.0,1207.0,174.0,493.0,79.0,60.0
2024,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,837.0,409.0,428.0,738.0,99.0,283.0,23.0,33.0
2024,CA-521,"Davis, Woodland/Yolo County CoC",Sheltered and Unsheltered Count,942.0,309.0,633.0,859.0,83.0,373.0,23.0,18.0
2024,CA-522,Humboldt County CoC,Sheltered and Unsheltered Count,1573.0,379.0,1194.0,1350.0,223.0,537.0,87.0,92.0
2024,CA-523,"Colusa, Glenn, Trinity Counties CoC",Sheltered and Unsheltered Count,248.0,119.0,129.0,180.0,68.0,64.0,13.0,3.0
2024,CA-524,Yuba City & County/Sutter County CoC,Sheltered-Only Count,928.0,246.0,682.0,762.0,166.0,357.0,51.0,17.0
2024,CA-525,El Dorado County CoC,Sheltered and Unsheltered Count,284.0,149.0,135.0,252.0,32.0,54.0,12.0,27.0
2024,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Sheltered and Unsheltered Count,719.0,194.0,525.0,585.0,134.0,82.0,27.0,7.0
2024,CA-527,Tehama County CoC,Sheltered-Only Count,324.0,77.0,247.0,273.0,51.0,103.0,22.0,14.0
2024,CA-529,Lake County CoC,Sheltered and Unsheltered Count,604.0,169.0,435.0,469.0,135.0,147.0,20.0,27.0
2024,CA-530,"Alpine, Inyo, Mono Counties CoC",Sheltered and Unsheltered Count,106.0,37.0,69.0,95.0,11.0,16.0,3.0,5.0
2024,CA-531,Nevada County CoC,Sheltered and Unsheltered Count,516.0,258.0,258.0,413.0,103.0,171.0,14.0,11.0
2024,CA-600,Los Angeles City & County CoC,Sheltered and Unsheltered Count,71201.0,21692.0,49509.0,60494.0,10707.0,28201.0,2991.0,2406.0
2024,CA-601,San Diego City and County CoC,Sheltered and Unsheltered Count,10605.0,4495.0,6110.0,9042.0,1563.0,3555.0,865.0,735.0
2024,CA-602,"Santa Ana, Anaheim/Orange County CoC",Sheltered and Unsheltered Count,7322.0,3149.0,4173.0,6194.0,1128.0,2407.0,328.0,233.0
2024,CA-603,Santa Maria/Santa Barbara County CoC,Sheltered and Unsheltered Count,2119.0,787.0,1332.0,1755.0,364.0,638.0,90.0,78.0
2024,CA-604,Bakersfield/Kern County CoC,Sheltered and Unsheltered Count,2669.0,1006.0,1663.0,2453.0,216.0,776.0,93.0,61.0
2024,CA-606,Long Beach CoC,Sheltered and Unsheltered Count,3376.0,921.0,2455.0,3273.0,103.0,1705.0,382.0,40.0
2024,CA-607,Pasadena CoC,Sheltered and Unsheltered Count,556.0,235.0,321.0,455.0,101.0,238.0,33.0,36.0
2024,CA-608,Riverside City & County CoC,Sheltered-Only Count,4249.0,1808.0,2441.0,3493.0,756.0,972.0,266.0,282.0
2024,CA-609,San Bernardino City & County CoC,Sheltered and Unsheltered Count,4255.0,1200.0,3055.0,3780.0,475.0,1906.0,246.0,166.0
2024,CA-611,"Oxnard, San Buenaventura/Ventura County CoC",Sheltered and Unsheltered Count,2358.0,927.0,1431.0,1987.0,371.0,994.0,107.0,75.0
2024,CA-612,Glendale CoC,Sheltered and Unsheltered Count,175.0,95.0,80.0,103.0,72.0,50.0,5.0,3.0
2024,CA-613,Imperial County CoC,Sheltered and Unsheltered Count,1508.0,133.0,1375.0,1400.0,108.0,469.0,37.0,78.0
2024,CA-614,San Luis Obispo County CoC,Sheltered and Unsheltered Count,1175.0,375.0,800.0,1032.0,143.0,328.0,49.0,28.0
2024,FL-500,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC",Sheltered and Unsheltered Count,1157.0,503.0,654.0,996.0,161.0,281.0,93.0,53.0
2024,FL-501,Tampa/Hillsborough County CoC,Sheltered and Unsheltered Count,1893.0,871.0,1022.0,1253.0,640.0,190.0,152.0,31.0
2024,FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC",Sheltered and Unsheltered Count,2110.0,1389.0,721.0,1595.0,515.0,547.0,231.0,53.0
2024,FL-503,"Lakeland, Winterhaven/Polk County CoC",Sheltered and Unsheltered Count,1207.0,549.0,658.0,750.0,457.0,21.0,45.0,76.0
2024,FL-504,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC",Sheltered and Unsheltered Count,1164.0,378.0,786.0,805.0,359.0,166.0,75.0,38.0
2024,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Sheltered and Unsheltered Count,391.0,141.0,250.0,321.0,70.0,111.0,29.0,17.0
2024,FL-506,Tallahassee/Leon County CoC,Sheltered and Unsheltered Count,840.0,624.0,216.0,622.0,218.0,172.0,112.0,49.0
2024,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Sheltered and Unsheltered Count,2776.0,1682.0,1094.0,2010.0,766.0,671.0,218.0,135.0
2024,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Sheltered and Unsheltered Count,752.0,308.0,444.0,633.0,119.0,232.0,77.0,21.0
2024,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Sheltered and Unsheltered Count,701.0,147.0,554.0,445.0,256.0,113.0,35.0,29.0
2024,FL-510,"Jacksonville-Duval, Clay Counties CoC",Sheltered and Unsheltered Count,1339.0,779.0,560.0,1100.0,239.0,111.0,122.0,125.0
2024,FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",Sheltered and Unsheltered Count,1123.0,579.0,544.0,1025.0,98.0,365.0,123.0,29.0
2024,FL-512,St. Johns County CoC,Sheltered and Unsheltered Count,442.0,175.0,267.0,362.0,80.0,122.0,16.0,28.0
2024,FL-513,"Palm Bay, Melbourne/Brevard County CoC",Sheltered and Unsheltered Count,1116.0,337.0,779.0,959.0,157.0,350.0,161.0,42.0
2024,FL-514,Ocala/Marion County CoC,Sheltered and Unsheltered Count,378.0,179.0,199.0,282.0,96.0,70.0,14.0,18.0
2024,FL-515,"Panama City/Bay, Jackson Counties CoC",Sheltered and Unsheltered Count,499.0,126.0,373.0,433.0,66.0,59.0,51.0,19.0
2024,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered and Unsheltered Count,641.0,0.0,641.0,358.0,283.0,9.0,30.0,0.0
2024,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered and Unsheltered Count,527.0,72.0,455.0,341.0,186.0,21.0,24.0,18.0
2024,FL-519,Pasco County CoC,Sheltered and Unsheltered Count,731.0,304.0,427.0,593.0,138.0,108.0,66.0,10.0
2024,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Sheltered and Unsheltered Count,786.0,341.0,445.0,565.0,221.0,99.0,49.0,46.0
2024,FL-600,Miami-Dade County CoC,Sheltered and Unsheltered Count,3800.0,2767.0,1033.0,2546.0,1254.0,924.0,134.0,129.0
2024,FL-601,Ft Lauderdale/Broward County CoC,Sheltered-Only Count,2469.0,845.0,1624.0,2054.0,415.0,579.0,107.0,80.0
2024,FL-602,Punta Gorda/Charlotte County CoC,Sheltered and Unsheltered Count,343.0,134.0,209.0,267.0,76.0,0.0,54.0,18.0
2024,FL-603,"Ft Myers, Cape Coral/Lee County CoC",Sheltered and Unsheltered Count,941.0,197.0,744.0,769.0,172.0,253.0,60.0,46.0
2024,FL-604,Monroe County CoC,Sheltered and Unsheltered Count,450.0,267.0,183.0,425.0,25.0,42.0,40.0,10.0
2024,FL-605,West Palm Beach/Palm Beach County CoC,Sheltered and Unsheltered Count,2126.0,546.0,1580.0,1825.0,301.0,479.0,119.0,140.0
2024,FL-606,Naples/Collier County CoC,Sheltered and Unsheltered Count,660.0,254.0,406.0,465.0,195.0,5.0,96.0,107.0
2025,CA-500,San Jose/Santa Clara City & County CoC,Sheltered and Unsheltered Count,10711.0,3239.0,7472.0,9032.0,1679.0,4097.0,378.0,349.0
2025,CA-501,San Francisco CoC,Sheltered-Only Count,8671.0,4317.0,4354.0,7443.0,1228.0,3052.0,580.0,1118.0
2025,CA-502,"Oakland, Berkeley/Alameda County CoC",Sheltered-Only Count,9262.0,2919.0,6343.0,8566.0,696.0,3669.0,510.0,388.0
2025,CA-503,Sacramento City & County CoC,Sheltered-Only Count,6995.0,3051.0,3944.0,5789.0,1206.0,1578.0,438.0,385.0
2025,CA-504,"Santa Rosa, Petaluma/Sonoma County CoC",Sheltered and Unsheltered Count,1952.0,829.0,1123.0,1743.0,209.0,716.0,99.0,123.0
2025,CA-505,Richmond/Contra Costa County CoC,Sheltered and Unsheltered Count,2118.0,840.0,1278.0,1825.0,293.0,1238.0,69.0,79.0
2025,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered-Only Count,3047.0,668.0,2379.0,2704.0,343.0,803.0,164.0,272.0
2025,CA-507,Marin County CoC,Sheltered-Only Count,1081.0,293.0,788.0,881.0,200.0,186.0,36.0,112.0
2025,CA-508,Watsonville/Santa Cruz City & County CoC,Sheltered and Unsheltered Count,1473.0,351.0,1122.0,1293.0,180.0,857.0,71.0,32.0
2025,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,636.0,196.0,440.0,541.0,95.0,239.0,16.0,56.0
2025,CA-510,"Turlock, Modesto/Stanislaus County CoC",Sheltered and Unsheltered Count,2086.0,1136.0,950.0,1696.0,390.0,619.0,69.0,70.0
2025,CA-511,Stockton/San Joaquin County CoC,Sheltered-Only Count,4760.0,1291.0,3469.0,4380.0,380.0,1087.0,229.0,322.0
2025,CA-512,Daly/San Mateo County CoC,Sheltered-Only Count,2147.0,1002.0,1145.0,1703.0,444.0,675.0,59.0,69.0
2025,CA-513,"Visalia/Kings, Tulare Counties CoC",Sheltered and Unsheltered Count,1472.0,337.0,1135.0,1373.0,99.0,493.0,57.0,78.0
2025,CA-514,Fresno City & County/Madera County CoC,Sheltered and Unsheltered Count,4905.0,1863.0,3042.0,4463.0,442.0,1442.0,188.0,142.0
2025,CA-515,Rocklin/Roseville/Placer County CoC,Sheltered and Unsheltered Count,711.0,293.0,418.0,627.0,84.0,288.0,41.0,50.0
2025,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Sheltered and Unsheltered Count,2329.0,928.0,1401.0,2015.0,314.0,890.0,113.0,101.0
2025,CA-517,Napa City & County CoC,Sheltered and Unsheltered Count,374.0,199.0,175.0,326.0,48.0,191.0,8.0,25.0
2025,CA-518,Vallejo/Solano County CoC,Sheltered-Only Count,1664.0,228.0,1436.0,1591.0,73.0,486.0,81.0,48.0
2025,CA-519,"Chico, Paradise/Butte County CoC",Sheltered and Unsheltered Count,1392.0,786.0,606.0,1224.0,168.0,531.0,72.0,57.0
2025,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,717.0,371.0,346.0,644.0,73.0,288.0,33.0,20.0
2025,CA-521,"Davis, Woodland/Yolo County CoC",Sheltered-Only Count,965.0,332.0,633.0,909.0,56.0,388.0,29.0,17.0
2025,CA-522,Humboldt County CoC,Sheltered-Only Count,1489.0,295.0,1194.0,1335.0,154.0,547.0,96.0,98.0
2025,CA-523,"Colusa, Glenn, Trinity Counties CoC",Sheltered and Unsheltered Count,227.0,153.0,74.0,117.0,110.0,42.0,7.0,7.0
2025,CA-524,Yuba City & County/Sutter County CoC,Sheltered and Unsheltered Count,830.0,302.0,528.0,688.0,142.0,248.0,39.0,27.0
2025,CA-525,El Dorado County CoC,Sheltered-Only Count,289.0,154.0,135.0,262.0,27.0,53.0,13.0,19.0
2025,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Sheltered-Only Count,808.0,283.0,525.0,664.0,144.0,71.0,36.0,9.0
2025,CA-527,Tehama County CoC,Sheltered and Unsheltered Count,334.0,108.0,226.0,294.0,40.0,122.0,21.0,20.0
2025,CA-529,Lake County CoC,Sheltered and Unsheltered Count,383.0,111.0,272.0,361.0,22.0,138.0,18.0,17.0
2025,CA-530,"Alpine, Inyo, Mono Counties CoC",Sheltered and Unsheltered Count,124.0,26.0,98.0,110.0,14.0,18.0,4.0,4.0
2025,CA-531,Nevada County CoC,Sheltered and Unsheltered Count,466.0,202.0,264.0,402.0,64.0,195.0,13.0,19.0
2025,CA-600,Los Angeles City & County CoC,Sheltered and Unsheltered Count,67777.0,23362.0,44415.0,56570.0,11207.0,25807.0,3050.0,2307.0
2025,CA-601,San Diego City and County CoC,Sheltered and Unsheltered Count,9905.0,4191.0,5714.0,8508.0,1397.0,3721.0,633.0,628.0
2025,CA-602,"Santa Ana, Anaheim/Orange County CoC",Sheltered-Only Count,7710.0,3537.0,4173.0,6565.0,1145.0,3055.0,303.0,255.0
2025,CA-603,Santa Maria/Santa Barbara County CoC,Sheltered and Unsheltered Count,2455.0,976.0,1479.0,2019.0,436.0,813.0,75.0,114.0
2025,CA-604,Bakersfield/Kern County CoC,Sheltered and Unsheltered Count,2611.0,1213.0,1398.0,2326.0,285.0,762.0,104.0,127.0
2025,CA-606,Long Beach CoC,Sheltered and Unsheltered Count,3652.0,1046.0,2606.0,3486.0,166.0,1661.0,346.0,84.0
2025,CA-607,Pasadena CoC,Sheltered and Unsheltered Count,581.0,239.0,342.0,485.0,96.0,282.0,29.0,28.0
2025,CA-608,Riverside City & County CoC,Sheltered and Unsheltered Count,3990.0,2012.0,1978.0,3001.0,989.0,922.0,193.0,119.0
2025,CA-609,San Bernardino City & County CoC,Sheltered and Unsheltered Count,3837.0,1201.0,2636.0,3456.0,381.0,1163.0,180.0,162.0
2025,CA-611,"Oxnard, San Buenaventura/Ventura County CoC",Sheltered and Unsheltered Count,1990.0,716.0,1274.0,1753.0,237.0,788.0,86.0,71.0
2025,CA-612,Glendale CoC,Sheltered and Unsheltered Count,197.0,110.0,87.0,120.0,77.0,26.0,4.0,4.0
2025,CA-613,Imperial County CoC,Sheltered and Unsheltered Count,1576.0,210.0,1366.0,1450.0,126.0,69.0,38.0,24.0
2025,CA-614,San Luis Obispo County CoC,Sheltered-Only Count,1235.0,435.0,800.0,1052.0,183.0,377.0,58.0,30.0
2025,FL-500,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC",Sheltered and Unsheltered Count,970.0,445.0,525.0,825.0,145.0,207.0,83.0,19.0
2025,FL-501,Tampa/Hillsborough County CoC,Sheltered and Unsheltered Count,1796.0,950.0,846.0,1250.0,546.0,417.0,139.0,53.0
2025,FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC",Sheltered and Unsheltered Count,1863.0,1325.0,538.0,1532.0,331.0,471.0,253.0,51.0
2025,FL-503,"Lakeland, Winterhaven/Polk County CoC",Sheltered and Unsheltered Count,804.0,574.0,230.0,529.0,275.0,35.0,35.0,53.0
2025,FL-504,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC",Sheltered and Unsheltered Count,1083.0,407.0,676.0,838.0,245.0,165.0,51.0,21.0
2025,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Sheltered and Unsheltered Count,384.0,143.0,241.0,313.0,71.0,84.0,18.0,18.0
2025,FL-506,Tallahassee/Leon County CoC,Sheltered and Unsheltered Count,665.0,450.0,215.0,573.0,92.0,117.0,72.0,40.0
2025,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Sheltered and Unsheltered Count,2726.0,1636.0,1090.0,2014.0,712.0,578.0,209.0,140.0
2025,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Sheltered and Unsheltered Count,852.0,401.0,451.0,680.0,172.0,188.0,101.0,34.0
2025,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Sheltered and Unsheltered Count,569.0,152.0,417.0,346.0,223.0,74.0,24.0,27.0
2025,FL-510,"Jacksonville-Duval, Clay Counties CoC",Sheltered and Unsheltered Count,1008.0,719.0,289.0,820.0,188.0,86.0,90.0,97.0
2025,FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",Sheltered and Unsheltered Count,886.0,601.0,285.0,768.0,118.0,151.0,106.0,39.0
2025,FL-512,St. Johns County CoC,Sheltered and Unsheltered Count,320.0,179.0,141.0,234.0,86.0,106.0,16.0,32.0
2025,FL-513,"Palm Bay, Melbourne/Brevard County CoC",Sheltered and Unsheltered Count,1062.0,362.0,700.0,862.0,200.0,286.0,169.0,15.0
2025,FL-514,Ocala/Marion County CoC,Sheltered and Unsheltered Count,391.0,231.0,160.0,253.0,138.0,43.0,13.0,19.0
2025,FL-515,"Panama City/Bay, Jackson Counties CoC",Sheltered and Unsheltered Count,415.0,222.0,193.0,384.0,31.0,19.0,20.0,26.0
2025,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered and Unsheltered Count,521.0,5.0,516.0,435.0,86.0,46.0,34.0,0.0
2025,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered and Unsheltered Count,499.0,117.0,382.0,367.0,132.0,16.0,36.0,15.0
2025,FL-519,Pasco County CoC,Sheltered and Unsheltered Count,638.0,227.0,411.0,505.0,133.0,172.0,62.0,16.0
2025,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Sheltered and Unsheltered Count,767.0,238.0,529.0,611.0,156.0,77.0,42.0,50.0
2025,FL-600,Miami-Dade County CoC,Sheltered and Unsheltered Count,3615.0,2757.0,858.0,2500.0,1115.0,669.0,160.0,122.0
2025,FL-601,Ft Lauderdale/Broward County CoC,Sheltered and Unsheltered Count,2189.0,866.0,1323.0,1779.0,410.0,670.0,104.0,40.0
2025,FL-602,Punta Gorda/Charlotte County CoC,Sheltered and Unsheltered Count,323.0,121.0,202.0,276.0,47.0,1.0,42.0,10.0
2025,FL-603,"Ft Myers, Cape Coral/Lee County CoC",Sheltered and Unsheltered Count,888.0,242.0,646.0,641.0,247.0,223.0,63.0,46.0
2025,FL-604,Monroe County CoC,Sheltered and Unsheltered Count,378.0,212.0,166.0,362.0,16.0,70.0,43.0,2.0
2025,FL-605,West Palm Beach/Palm Beach County CoC,Sheltered and Unsheltered Count,1520.0,606.0,914.0,1224.0,296.0,331.0,107.0,77.0
2025,FL-606,Naples/Collier County CoC,Sheltered and Unsheltered Count,756.0,538.0,218.0,491.0,265.0,75.0,49.0,16.0
