"state","state_abbr","coc_number","coc_name","year","homeless_rate_per_10k","total_homeless","sheltered_homeless","unsheltered_homeless","estimated_population","count_type","sheltered_only_count","pit_count_caution_flag","interpretation_note"
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2023,13.1066988080614,2040,905,1135,1556456,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2024,12.0481314258292,1893,871,1022,1571198,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2025,11.4095857037129,1796,950,846,1574115,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2010,43.0810596107428,3948,1791,2157,916412,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2011,42.3537353490372,3890,1870,2020,918455,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2012,43.0861440776354,3971,1951,2020,921642,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2013,42.1471455622169,3913,1826,2087,928414,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2014,36.2131567706109,3391,2213,1178,936400,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2015,35.7633096107955,3387,2215,1172,947060,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2016,28.9308805114005,2777,1638,1139,959874,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2017,29.2355688750141,2831,1679,1152,968341,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2018,26.8432097572807,2612,1647,965,973058,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2019,24.7693323870047,2415,1581,834,974996,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2020,23.1922109178427,2226,1418,808,959805,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2021,24.0314752950809,2307,1305,1002,959991,"Sheltered and partial unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2022,20.5806970687281,1985,1341,644,964496,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2023,22.2005233276348,2144,1498,646,965743,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2024,21.9700811227024,2110,1389,721,960397,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-502","St. Petersburg, Clearwater, Largo/Pinellas County CoC",2025,19.640234755098,1863,1325,538,948563,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2010,13.5963734161054,820,443,377,603102,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2011,18.034324237476,1100,498,602,609948,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2012,14.3146592834871,881,297,584,615453,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2013,8.35162929044879,520,325,195,622633,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2014,8.44895475710831,536,248,288,634398,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2015,7.15471926207706,464,227,237,648523,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2016,9.53706916102328,635,375,260,665823,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2017,7.4704392384821,512,363,149,685368,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2018,7.81209090896225,552,418,134,706597,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2019,7.76790654228818,563,449,114,724777,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2020,8.38186230736782,612,422,190,730148,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2021,5.09391997650181,385,385,0,755803,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2022,6.39861607797713,506,378,128,790796,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2023,9.40840985749169,776,604,172,824794,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2024,14.1760841122154,1207,549,658,851434,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-503","Lakeland, Winterhaven/Polk County CoC",2025,9.19077721510305,804,574,230,874790,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2010,36.4941253772189,2155,703,1452,590506,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2011,37.3357480495873,2210,535,1675,591926,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2012,40.0693145357153,2384,503,1881,594969,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2013,36.252407386428,2176,693,1483,600236,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2014,26.8318972599589,1633,608,1025,608604,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2015,21.3308519783761,1325,550,775,621166,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2016,15.8053908177756,1005,424,581,635859,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2017,11.6227559051472,753,305,448,647867,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2018,10.3770058919515,683,277,406,658186,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2019,13.0916490241111,875,368,507,668365,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2020,13.4559451759543,904,451,453,671822,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2021,10.0929305856518,694,359,335,687610,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2022,12.2257509649863,865,463,402,707523,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2023,14.5486398472462,1053,470,583,723779,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2024,15.7853838736844,1164,378,786,737391,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-504","Deltona, Daytona Beach/Volusia, Flagler Counties CoC",2025,14.4992924398842,1083,407,676,746933,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2010,95.8750826509333,2262,471,1791,235932,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2011,115.791943159729,2764,475,2289,238704,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2012,98.7236386018336,2438,510,1928,246952,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2013,65.8247346961462,1658,383,1275,251881,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2014,61.6494853421214,1577,302,1275,255801,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2015,26.1872445497558,683,272,411,260814,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2016,23.6918626549953,629,272,357,265492,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2017,14.7698518226586,401,130,271,271499,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2018,17.8271736546786,495,83,412,277666,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2019,14.0093887482488,399,165,234,284809,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2020,12.1883040895059,351,96,255,287981,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2021,2.48778260187981,73,73,0,293434,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2022,13.412990298048,403,169,234,300455,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2023,12.8960221485099,395,138,257,306296,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2024,12.6047304812041,391,141,250,310201,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-505","Fort Walton Beach/Okaloosa, Walton Counties CoC",2025,12.1866847774343,384,143,241,315098,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2010,14.7708884986254,640,536,104,433284.700551061,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2011,18.0919326108015,787,728,59,435000.51483175,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2012,18.1504661622082,797,738,59,439107.179329347,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2013,22.2947671920756,974,749,225,436873.815101419,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2014,18.3456139798017,805,617,188,438796.979423145,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2015,19.5793581574853,863,646,217,440770.322018994,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2016,19.6853728348509,869,721,148,441444.521925196,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2017,24.055135864484,1072,950,122,445642.878942432,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2018,20.3460220946386,909,810,99,446770.378883808,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2019,21.4642095164621,966,875,91,450051.514480009,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2020,17.9748483105292,805,696,109,447848.007445187,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-506","Tallahassee/Leon County CoC",2021,13.8263334562721,621,530,91,449142.935807246,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
