"coc_year","state","state_abbr","coc_number","coc_name","year","estimated_coc_population","contributing_counties","contains_split_county_flag","population_allocation_method","log_estimated_coc_population","coc_land_area_sq_miles","population_density_per_sq_mile_derived","housing_units_per_1000_residents","permits_per_1000_residents","permits_per_1000_housing_units","multifamily_permit_share_pct","real_median_household_income_2025_usd","real_per_capita_personal_income_2025_usd","real_median_home_sale_price_2025_usd","real_state_minimum_wage_2025_usd","real_gdp_per_capita_2017_usd","population_change","births","deaths","natural_change","international_migration","domestic_migration","net_migration","group_quarters_population","birth_rate_per_1000","death_rate_per_1000","natural_change_rate_per_1000","international_migration_rate_per_1000","domestic_migration_rate_per_1000","net_migration_rate_per_1000","housing_units","permits_one_unit_units","permits_two_unit_units","permits_three_four_unit_units","permits_five_plus_unit_units","permits_total_units_authorized","permits_total_value_authorized","permits_total_reported_units","poverty_all_estimate","poverty_all_ci_low","poverty_all_ci_high","poverty_all_pct","poverty_all_pct_ci_low","poverty_all_pct_ci_high","poverty_child_estimate","poverty_child_ci_low","poverty_child_ci_high","poverty_child_pct","poverty_child_pct_ci_low","poverty_child_pct_ci_high","poverty_age_5_17_estimate","poverty_age_5_17_pct","median_household_income","median_household_income_ci_low","median_household_income_ci_high","civilian_labor_force","employed_people","unemployed_people","unemployment_rate_pct","bea_personal_income_thousands_usd","bea_population","bea_per_capita_personal_income_usd","bea_real_gdp_thousands_2017_usd","bea_real_gdp_quantity_index","bea_current_gdp_thousands_usd","annual_hpi_change_pct","hpi","hpi_1990_base","hpi_2000_base","high_school_graduate_or_higher_pct_age_18plus","homeownership_rate_pct","housing_cost_burdened_households_pct","income_inequality_top_bottom_quintile_ratio","state_minimum_wage_usd_per_hour","medicaid_expansion_status","housing_units_per_capita","population_density_per_sq_mile","permits_total_units_per_1000_population","population_growth_rate_pct","housing_supply_growth_rate_pct","foreclosure_rate_per_100_mortgages","median_home_sale_price_annual_avg_usd"
"CA-600 | 2023","California","CA","CA-600","Los Angeles City & County CoC",2023,8953009.37297433,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",16.0075003882188,3980.55659483212,2249.18529850771,377.8378943769,2.49533319469229,6.60424280314021,54.4099481182574,91398.4541486449,83205.2540715504,,16.377947020243,81630.2207897645,-14677.9573032707,86030.1607520166,66871.3605041337,19158.8002478828,76734.5504142408,-111401.979527493,-34667.4291132526,190132.717416546,9.60120716,7.463031333,2.138175827,8.563790983,-12.43277328,-3.868982293,3382786.20982127,8788.74430154475,1144.35816528382,252.053165022322,12155.5858489232,22340.7414807741,4960396708.69912,21008.7232948167,1195833.12497417,1159651.53706666,1232014.71288168,13.7,13.3,14.1,310421.870766232,294078.890730514,326764.850801949,17.6,16.7,18.5,233189.653336381,17.5,86499,85733,87265,4659050.0516953,4423138.40815709,235911.64353821,5.1,704950278.524132,8952336.92456692,78745,730781239.736759,110.206,879620737.498456,3.18,2213.07,380.58,374.44,80.7,49.80947657,46.7924119425953,19.6572140484101,15.5,1,0.3778378943769,2397.03427421043,2.4953331946923,-0.16367606,0.834572514661103,,
"CA-600 | 2024","California","CA","CA-600","Los Angeles City & County CoC",2024,8968003.77658697,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",16.0091737763597,3980.55659483212,2252.95220980653,380.387958889176,2.0319282197687,5.34172592030099,47.604624160735,93147.8092264814,86097.8593429826,,16.4214875725696,83102.1063567656,14994.4036126418,84267.6284009846,63008.6917452698,21258.9366557148,84869.2443496145,-91648.9225474777,-6779.67819786318,192282.528535733,9.404337545,7.0318225,2.372515045,9.471478386,-10.22809612,-0.756617736,3411320.65188634,8376.62817771263,978.775794101278,192.25953098418,8674.67644584121,18222.3399486393,3566113875.38138,16874.6834276258,1172913.76509632,1136419.41048768,1209408.11970495,13.3,12.9,13.7,290253.018054135,273310.261873912,307195.774234358,16.5,15.5,17.5,215507.295898209,16.2,90757,90046,91468,4697354.7735622,4426921.96533861,270432.808223584,5.8,752948410.416843,8975649.08262529,83888,745895344.685333,112.485,922629598.416623,6.02,2346.27,403.48,396.98,80.9,49.7386904148125,47.1103698936816,20.0338853202899,16,1,0.380387958889176,2401.04880138041,2.0319282197687,0.167478922315256,0.843518930703313,,
"CA-600 | 2025","California","CA","CA-600","Los Angeles City & County CoC",2025,8918389.77876831,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",16.0036260823134,3980.55659483212,2240.48812428566,384.419636069725,2.29501304495729,5.97007236264339,47.7887640449438,,,,16.5,,-49613.9978186638,83755.2429523808,62982.9344875303,20772.3084648505,26976.1279718233,-97022.9903944134,-70046.8624225901,192400.275999685,9.365246571,7.042552686,2.322693885,3.016385376,-10.84880416,-7.832418783,3428404.15308207,9296.53023983789,1173.79503127183,216.176984599436,9781.3186265779,20467.8208822871,4207534247.49164,18574.6624384333,,,,,,,,,,,,,,,,,,4690429.75083852,4425303.85761133,265125.893227184,5.7,,,,,,,1.7,2386.19,410.35,403.74,,,,,16.5,1,0.384419636069725,2387.76539595799,2.29501304495729,-0.553233463,0.500788490412996,,
"CA-601 | 2010","California","CA","CA-601","San Diego City and County CoC",2010,3103212,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.9479485843231,4236.52416583399,732.490097666919,375.555714530622,1.12593016526103,2.99803763249413,29.5649685174585,88226.6137535905,64798.04008844,,11.8109893075307,60137.5178130003,,10719,4681,,2382,-253,2129,101062,,,,,,,1165429,2270,48,143,1033,3494,772066765,3494,445556,425483,465629,14.8,14.1,15.5,136770,127245,146295,19.1,17.8,20.4,94299,18.4,59759,58702,60816,1516642,1352021,164621,10.9,136161972,3102369,43890,186568771,83.005,166853350,-0.57,883.37,193.39,151.98,85.3,57.0379021294868,49.7663481427165,13.711975407645,8,0,0.375555714530622,737.02410804325,1.12593016526103,,,,
"CA-601 | 2011","California","CA","CA-601","San Diego City and County CoC",2011,3137156,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.9588275337368,4236.52416583399,740.502326246599,372.516381078914,1.71174146264961,4.59507702102098,55.0837988826816,84869.5846578607,66014.7664909971,,11.4514534873146,60817.4829304418,,44687,19666,,8903,99,9002,100040,14.32191179,6.302833423,,2.853357366,0.031728898,2.885086264,1168642,2245,64,103,2958,5370,1089285947,5367,462997,443107,482887,15.2,14.5,15.9,137647,127578,147716,19.2,17.8,20.6,93841,18.4,59290,57977,60603,1518649,1361794,156855,10.3,144475867,3132770,46118,190527186,84.766,172673079,-4.78,841.14,184.14,144.71,85.3,56.19256096,49.7312766510987,14.2749485243651,8,0,0.372516381078913,745.085931187599,1.71174146264961,1.09383438836921,0.275692470326372,,
"CA-601 | 2012","California","CA","CA-601","San Diego City and County CoC",2012,3174335,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.9706090345791,4236.52416583399,749.278152500545,369.795563480225,1.78494078287263,4.8268312525823,53.3003882809742,84471.0415915493,66902.2990156561,,11.2188649909919,60979.1260011531,,43829,19880,,14144,-334,13810,101575,13.88863582,6.299620803,,4.481983734,-0.1058387,4.376145035,1173855,2197,112,337,3020,5666,1284503638,5666,465651,445790,485512,15.1,14.5,15.7,142756,133473,152039,19.9,18.6,21.2,100863,19.8,60235,59391,61079,1536185,1395354,140831,9.2,151092176,3167098,47707,193126868,85.923,178060071,0.52,845.5,185.1,145.46,85.4,55.2595465909257,49.4981511340324,14.8232276451728,8,0,0.369795563480225,753.9160786,1.78494078287263,1.18511798584451,0.446073305597428,,
"CA-601 | 2013","California","CA","CA-601","San Diego City and County CoC",2013,3209768,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.9817095298999,4236.52416583399,757.641848448689,367.441821340359,2.57464090862642,7.00693486450348,64.9201355275896,84812.3808958878,67243.1641445063,,11.0567758032609,62885.0608737348,,43744,20731,,13684,-817,12867,99684,13.70403955,6.494569402,,4.286898253,-0.255948251,4.030950002,1179403,2565,76,258,5365,8264,1788441803,8264,476184,455774,496594,15.3,14.6,16,138588,129032,148144,19.4,18.1,20.7,99017,19.5,61365,60604,62126,1539031,1417246,121785,7.9,155648494,3199163,48653,201179560,89.506,188544901,10.3,932.62,204.17,160.45,85.5,54.3288942494462,48.615234344957,15.3294949347715,8,0,0.367441821340359,762.331544614344,2.57464090862642,1.11623379384973,0.472630776373562,,
"CA-601 | 2014","California","CA","CA-601","San Diego City and County CoC",2014,3248877,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.9938202639308,4236.52416583399,766.873236839058,365.512760255313,2.11611581478769,5.78944443228076,59.5927272727273,89814.4718539556,69261.6281039916,,12.2411219475664,64120.9443222057,,44247,19874,,14179,987,15166,103440,13.70163556,6.154232041,,4.390704242,0.305636864,4.696341106,1187506,2487,72,219,4097,6875,1504007274,6874,467248,448710,485786,14.7,14.1,15.3,135884,127529,144239,18.9,17.7,20.1,93941,18.6,66034,65066,67002,1539167,1438867,100300,6.5,164691400,3234108,50923,207374059,92.262,197821789,12,1044.58,228.68,179.71,85.8,53.7115322204221,47.3919033681552,15.8457682099676,9,1,0.365512760255313,771.62007399663,2.11611581478769,1.21843697114559,0.687042512186253,,
"CA-601 | 2015","California","CA","CA-601","San Diego City and County CoC",2015,3280850,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",15.0036133979282,4236.52416583399,774.420225537447,364.006888458784,3.0123291220263,8.27547284827658,64.5350602043914,91090.0948633195,72496.5922848479,,12.226311332377,65643.1104234728,,44443,20552,,16893,-8380,8513,106028,13.61251397,6.294903294,,5.174182627,-2.566722927,2.607459699,1194252,3222,54,229,6378,9883,2100214391,9772,445948,426798,465098,13.9,13.3,14.5,127566,118897,136235,17.8,16.6,19,86578,17.2,67053,65770,68336,1549457,1468531,80926,5.2,174081824,3262051,53366,214131174,95.268,208543077,4.35,1090.03,238.63,187.53,86,53.2148628879285,46.35173852,15.8195895113578,9,1,0.364006888458784,779.213777490451,3.0123291220263,0.984124668308462,0.568081340220594,,
"CA-601 | 2016","California","CA","CA-601","San Diego City and County CoC",2016,3306089,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",15.011276780223,4236.52416583399,780.377703652063,364.026195302062,3.26397746703129,8.96632580060041,74.0339171531832,94833.0815007174,73891.2734672813,,13.4147767813952,66037.6061800053,,43367,21037,,14346,-11285,3061,105448,13.16757298,6.387488938,,4.355892775,-3.426477762,0.929415014,1203503,2351,144,307,7989,10791,2223118234,10744,400028,377354,422702,12.4,11.7,13.1,117505,107871,127139,16.4,15.1,17.7,80487,15.9,70693,69810,71576,1593371,1519363,74008,4.6,180838809,3283104,55082,216808329,96.459,213889714,7.42,1170.89,256.33,201.45,86.4,52.939895690601,45.4096747898923,15.577264287188,10,1,0.364026195302062,785.20813155421,3.26397746703129,0.769282350610356,0.774627130622352,,
"CA-601 | 2017","California","CA","CA-601","San Diego City and County CoC",2017,3321237,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",15.0158481629522,4236.52416583399,783.953276316599,365.524050225865,3.14370820269677,8.60055090972593,54.4679628388085,99887.6443166659,74838.2378265131,,13.7915561924704,68254.3729498713,,42299,21535,,10259,-15748,-5489,104253,12.76502771,6.498850366,,3.095969626,-4.752444651,-1.656475025,1213992,4056,138,560,5687,10441,2432914984,10391,385479,366449,404509,11.9,11.3,12.5,112637,104159,121115,15.7,14.5,16.9,73529,14.5,76048,75141,76955,1601806,1538414,63392,4,187630531,3293086,56977,224767520,100,224767520,7.08,1253.83,274.49,215.71,86.7,53.3462616638179,44.5053254964163,15.3748083801737,10.5,1,0.365524050225865,788.805836509153,3.14370820269677,0.458184882500134,0.871539165,,
"CA-601 | 2018","California","CA","CA-601","San Diego City and County CoC",2018,3333861,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",15.0196419497146,4236.52416583399,786.933077565417,367.212970186819,2.94973305725704,8.03275836296403,57.6266015863331,101008.537701009,75678.5091103871,,14.1042933179875,69791.1786219458,,40673,22670,,5575,-10815,-5240,108131,12.22311076,6.812822291,,1.675407334,-3.250139968,-1.574732634,1224237,3489,152,526,5667,9834,2210176837,9798,372148,352204,392092,11.5,10.9,12.1,106558,97580,115536,14.9,13.6,16.2,76580,15.1,78777,77510,80044,1608640,1555785,52855,3.3,194949226,3302976,59022,230518588,102.559,234685540,6.01,1329.18,290.98,228.68,87.1,53.681323913559,44.1858695223608,14.9131231888343,11,1,0.367212970186819,791.804082307357,2.94973305725704,0.380099342504003,0.843910009291648,,
"CA-601 | 2019","California","CA","CA-601","San Diego City and County CoC",2019,3338330,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",15.0209815394621,4236.52416583399,787.987951755925,369.579100927709,2.46111079491842,6.65922610001645,56.9741966893866,105253.340933768,78154.1570746119,,15.1124735714226,71764.2620894541,,40603,23052,,6733,-19731,-12998,107139,12.17081465,6.909874133,,2.018227596,-5.914399033,-3.896171438,1233777,3019,110,406,4681,8216,1712639851,8216,335034,313969,356099,10.3,9.6,11,89798,79659,99937,12.8,11.4,14.2,62923,12.5,83576,81951,85201,1610939,1559772,51167,3.2,204627597,3297378,62058,236633899,105.279,245745237,2.87,1367.33,299.34,235.24,87.4,54.2411898038246,43.58302652,14.8100312430261,12,1,0.369579100927709,792.865486020299,2.46111079491842,0.134048780078122,0.779260878408339,,
"CA-601 | 2020","California","CA","CA-601","San Diego City and County CoC",2020,3301110,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",15.0097696364439,4236.52416583399,779.202447757112,372.702515214579,2.8693378893766,7.69873497560008,64.4636824324324,108366.351883064,83929.6313237989,,14.9254668250209,70639.3252477446,2462,9148,5859,3289,163,-2264,-2101,117020,,,,,,,1230332,2900,88,378,6106,9472,1997781434,9472,306807,278323,335291,9.5,8.6,10.4,76512,62638,90386,11,9,13,52440,10.5,87126,85053,89199,1569640,1425308,144332,9.2,222761986,3301182,67479,233193269,103.749,247087819,3.38,1413.51,309.45,243.19,88,55.29174698,42.99560803,14.84872277,12,1,0.372702515214579,784.025600991055,2.8693378893766,,,,
"CA-601 | 2021","California","CA","CA-601","San Diego City and County CoC",2021,3272601,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",15.0010959451116,4236.52416583399,772.47311047871,378.704583907418,3.07034068620036,8.10748223462479,63.6843152866242,107833.363807045,87115.2805430903,,15.4461823955615,76460.9027305234,-28509,36535,26736,9799,2717,-40718,-38001,95532,11.11548713,8.134218252,2.981268875,0.826625935,-12.38813206,-11.56150613,1239349,3227,114,308,6399,10048,2092611872,10048,340522,320076,360968,10.7,10.1,11.3,84754,76305,93203,12.3,11.1,13.5,58871,11.7,90756,89622,91890,1575389,1475195,100194,6.4,240062927,3274244,73319,250351652,111.382,272918836,13.77,1608.2,352.07,276.68,88.3,55.6884100236487,43.197846142517,15.0305199120699,13,1,0.378704583907418,777.254610064169,3.07034068620036,-0.863618601,0.732891609744368,,
"CA-601 | 2022","California","CA","CA-601","San Diego City and County CoC",2022,3279089,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",15.0030765028426,4236.52416583399,774.00455459328,381.34677039873,2.85018186453616,7.47398977984278,57.1474427562594,108225.9884411,82579.1853041914,,15.4034853675129,78235.8111369454,6488,38062,25565,12497,13358,-16848,-3490,109158,11.61898686,7.804093295,3.814893562,4.07772651,-5.143100482,-1.065373972,1250470,3517,114,374,5341,9346,2220803807,9346,338482,316526,360438,10.7,10,11.4,84001,74671,93331,12.6,11.2,14,59254,12.1,98365,96503,100227,1613883,1558754,55129,3.4,246463680,3283755,75055,256907236,114.299,295367330,18.16,1900.32,416.02,326.94,88.7,56.1258501833986,43.3244779686786,15.2295300733962,14,1,0.38134677039873,778.795533601776,2.85018186453616,0.198252093671059,0.897325934825455,,
"CA-601 | 2023","California","CA","CA-601","San Diego City and County CoC",2023,3279736,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",15.0032737942187,4236.52416583399,774.157274128133,384.641019886966,3.49692780150597,9.09140632617293,69.334728398291,109337.061023656,84447.8647616024,,16.377947020243,79587.4740176938,647,36489,24132,12357,17945,-29397,-11452,110857,11.12668809,7.358635121,3.768052967,5.47201671,-8.964105613,-3.492088903,1261521,3049,208,260,7952,11469,2337184454,10822,319714,299720,339708,10.1,9.5,10.7,77080,67101,87059,11.6,10.1,13.1,55763,11.4,103476,102355,104597,1642537,1581520,61017,3.7,262611416,3285890,79921,261515685,116.349,315273188,5.74,2009.37,439.89,345.7,89,56.6124567278073,43.4161060546102,15.2057747051647,15.5,1,0.384641019886967,778.949198449006,3.49692780150597,0.01973109,0.883747710860727,,
"CA-601 | 2024","California","CA","CA-601","San Diego City and County CoC",2024,3287542,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",15.0056510352305,4236.52416583399,775.999822333794,387.426229079355,3.51995503023231,9.08548458011431,62.6339440027653,111618.903716702,86533.0287636557,,16.4214875725696,80915.6623365049,7806,35443,22926,12517,17665,-22231,-4566,112824,10.79381747,6.981888082,3.811929387,5.379702215,-6.77023266,-1.390530445,1273680,3377,618,329,7248,11572,2674463988,11193,322284,300342,344226,10.1,9.4,10.8,73859,63573,84145,11.2,9.6,12.8,52545,10.8,108754,107258,110250,1660711,1589696,71015,4.3,278127534,3298799,84312,266924506,118.756,331867565,7.31,2156.32,472.06,370.98,89.1,56.7050891056308,43.5695634520609,15.272191949376,16,1,0.387426229079355,780.803151768143,3.51995503023231,0.23800696153593,0.963836511639515,,
"CA-601 | 2025","California","CA","CA-601","San Diego City and County CoC",2025,3282248,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",15.0040394161273,4236.52416583399,774.750213033157,392.29424467621,3.56676277965589,9.09205992201037,62.4498163491928,,,,16.5,,-5294,35413,22951,12462,6132,-23876,-17744,116218,10.78055767,6.986829107,3.793728567,1.866726334,-7.268421061,-5.401694727,1287607,3506,628,262,7311,11707,2505520300,11285,,,,,,,,,,,,,,,,,,1671101,1594328,76773,4.6,,,,,,,0.66,2170.64,475.19,373.45,,,,,16.5,1,0.39229424467621,779.54580756221,3.56676277965589,-0.161032163,1.09344576345707,,
"CA-602 | 2010","California","CA","CA-602","Santa Ana, Anaheim/Orange County CoC",2010,3015171,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.9191674346091,798.961468462154,3773.86284447937,347.906967797183,1.0394103684335,2.98761009305061,37.8430121250798,104419.480094215,71818.1968581036,,11.8109893075307,68058.4726098688,,9302,4310,,1378,152,1530,40271,,,,,,,1048999,1624,60,264,1186,3134,691582193,3020,363924,346057,381791,12.2,11.6,12.8,118904,109884,127924,16.4,15.2,17.6,83620,15.7,70727,69836,71618,1538765,1387193,151572,9.9,146752367,3016780,48645,205317439,83.996,180255917,0.56,977.05,195.77,171.25,83.3,61.1472873093684,47.6960237252202,13.5524098044616,8,0,0.347906968,3802.87109944039,1.0394103684335,,,,
"CA-602 | 2011","California","CA","CA-602","Santa Ana, Anaheim/Orange County CoC",2011,3049271,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.9304134315684,798.961468462154,3816.54325066421,344.943758688552,1.42722637640275,4.13756254593198,54.7104779411765,103128.927243384,73379.4825150264,,11.4514534873146,67192.6795018976,,38241,17670,,8195,5419,13614,41211,12.61154777,5.827411656,,2.702639418,1.787138866,4.489778285,1051827,1822,62,87,2381,4352,820240781,4292,391460,371671,411249,13,12.3,13.7,129549,119815,139283,17.9,16.6,19.2,87837,16.5,72046,70867,73225,1541006,1400800,140206,9.1,156467073,3052224,51263,205087109,83.901,182787949,-4.51,933.01,186.95,163.53,83.4,60.3755035878515,47.7271881127502,13.8307530686719,8,0,0.344943758688552,3845.87957374944,1.42722637640275,1.13094746533446,0.269590342793458,,
"CA-602 | 2012","California","CA","CA-602","Santa Ana, Anaheim/Orange County CoC",2012,3078068,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.9398130102837,798.961468462154,3852.58629045614,343.017763090354,1.97591476211702,5.76038612203457,56.4616902334758,100781.868930328,76173.288572587,,11.2188649909919,68999.3358984674,,37844,17812,,7390,2111,9501,43301,12.35250735,5.813943051,,2.412140082,0.689042992,3.101183075,1055832,2271,246,131,3434,6082,1143571418,6044,396951,379075,414827,13,12.4,13.6,130230,121645,138815,18,16.8,19.2,92740,17.5,71866,71125,72607,1557988,1434620,123368,7.9,167428549,3082360,54318,212680793,87.008,193589249,0.12,934.11,187.17,163.73,83.6,59.0775795000072,47.4627659903597,14.1605377619612,8,0,0.343017763090354,3882.19966274293,1.97591476211702,0.944389659036538,0.380766038521552,,
"CA-602 | 2013","California","CA","CA-602","Santa Ana, Anaheim/Orange County CoC",2013,3104950,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.9485084922268,798.961468462154,3886.23246872772,341.892784102804,3.35657579027037,9.8176268887298,60.2667434273652,102036.073403417,73998.8541602987,,11.0567758032609,69898.5376461205,,37621,18770,,9649,-1099,8550,43746,12.16913811,6.071468658,,3.12112952,-0.355489827,2.765639693,1061560,3670,108,363,6281,10422,2288094326,10346,416204,397749,434659,13.5,12.9,14.1,134278,125924,142632,18.8,17.6,20,97643,18.6,73827,72557,75097,1560948,1456978,103970,6.7,166542339,3110533,53541,217421708,88.948,201775559,9.6,1023.77,205.14,179.44,83.8,58.19988089,46.7059307928704,14.4891329479769,8,0,0.341892784102804,3916.10446644898,3.35657579027037,0.873340030174763,0.542510550920983,,
"CA-602 | 2014","California","CA","CA-602","Santa Ana, Anaheim/Orange County CoC",2014,3126537,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.9554368800816,798.961468462154,3913.25129360491,342.73478932122,2.97165841952294,8.67043122587075,56.2156926057475,103452.441828205,75428.4333162433,,12.2411219475664,70538.7293220749,,37892,18406,,11194,-8639,2555,43605,12.16146323,5.907418245,,3.59272193,-2.772692938,0.820028992,1071573,3714,102,252,5223,9291,1923310682,9162,400252,381547,418957,12.9,12.3,13.5,126952,118534,135370,17.9,16.7,19.1,89899,17.3,76061,74857,77265,1567121,1479987,87134,5.6,173769675,3133414,55457,221027042,90.422,209015768,12.47,1151.48,230.72,201.82,84,57.7381650405166,46.110050923044,14.8595185486685,9,1,0.34273478932122,3943.3309748041,2.97165841952294,0.695244689930585,0.943234485097411,,
